467080	2018021600	1015.0	0.0	18.1	1.4
467080	2018021601	1014.6	0.0	17.7	2.6
467080	2018021602	1014.1	0.0	18.3	1.5
467080	2018021603	1013.5	0.0	17.3	2.0
467080	2018021604	1013.3	0.0	17.3	0.8
467080	2018021605	1013.4	0.0	16.7	0.7
467080	2018021606	1013.9	0.0	16.6	1.3
467080	2018021607	1014.2	0.0	17.3	3.2
467080	2018021608	1014.3	0.0	20.1	1.7
467080	2018021609	1014.6	0.0	23.2	0.5
467080	2018021610	1014.3	0.0	25.7	0.7
467080	2018021611	1013.5	0.0	27.0	1.4
467080	2018021612	1012.9	0.0	26.5	3.0
467080	2018021613	1012.2	0.0	24.4	3.1
467080	2018021614	1011.8	0.0	24.8	1.7
467080	2018021615	1011.5	0.0	24.7	2.4
467080	2018021616	1012.0	0.0	24.7	2.0
467080	2018021617	1012.7	0.0	23.8	1.4
467080	2018021618	1012.9	0.0	22.7	1.8
467080	2018021619	1013.1	0.0	21.7	0.6
467080	2018021620	1013.7	0.0	21.9	1.6
467080	2018021621	1014.7	0.0	20.7	1.8
467080	2018021622	1015.4	0.0	20.8	3.1
467080	2018021623	1016.4	0.0	19.9	5.1
467080	2018021700	1016.9	0.0	19.5	5.8
467080	2018021701	1017.2	0.0	18.8	5.0
467080	2018021702	1017.3	0.0	18.6	4.6
467080	2018021703	1017.6	0.0	18.4	4.9
467080	2018021704	1017.9	0.0	17.7	4.3
467080	2018021705	1018.5	0.0	17.6	3.9
467080	2018021706	1019.1	0.0	17.4	4.0
467080	2018021707	1019.8	0.0	17.3	2.5
467080	2018021708	1020.6	0.0	17.2	1.8
467080	2018021709	1021.2	0.0	17.2	1.7
467080	2018021710	1021.5	-9998	16.8	1.0
467080	2018021711	1021.2	-9998	16.7	1.4
467080	2018021712	1020.4	0.6	16.6	2.0
467080	2018021713	1019.4	0.8	16.7	1.6
467080	2018021714	1018.8	0.3	16.5	0.3
467080	2018021715	1018.6	0.8	16.2	1.1
467080	2018021716	1018.6	0.5	16.3	0.9
467080	2018021717	1019.0	0.2	16.3	1.3
467080	2018021718	1019.2	0.2	16.3	1.0
467080	2018021719	1019.5	0.0	16.6	1.6
467080	2018021720	1019.6	0.0	16.7	1.6
467080	2018021721	1019.6	0.0	16.7	1.3
467080	2018021722	1019.4	0.0	17.1	1.9
467080	2018021723	1018.8	0.0	17.1	1.2
467080	2018021800	1018.8	0.0	17.0	1.6
467080	2018021801	1018.4	0.0	16.9	1.4
467080	2018021802	1018.1	0.0	16.4	1.4
467080	2018021803	1017.9	0.5	16.5	1.6
467080	2018021804	1017.7	0.0	16.6	1.6
467080	2018021805	1018.3	0.0	16.7	1.4
467080	2018021806	1018.7	0.0	17.0	2.2
467080	2018021807	1019.3	0.0	17.0	1.5
467080	2018021808	1019.5	0.0	18.1	0.7
467080	2018021809	1019.4	0.0	20.6	0.9
467080	2018021810	1019.2	0.0	23.1	1.3
467080	2018021811	1018.7	0.0	23.8	1.9
467080	2018021812	1017.6	0.0	25.4	2.2
467080	2018021813	1016.5	0.0	25.0	2.0
467080	2018021814	1015.7	0.0	25.5	2.1
467080	2018021815	1015.3	0.0	24.7	3.1
467080	2018021816	1015.6	0.0	23.5	3.0
467080	2018021817	1016.0	0.0	22.6	2.9
467080	2018021818	1016.1	0.0	22.0	3.1
467080	2018021819	1016.3	0.0	20.5	1.9
467080	2018021820	1016.6	0.0	19.7	1.8
467080	2018021821	1016.8	0.0	19.0	1.9
467080	2018021822	1016.8	0.0	18.9	1.2
467080	2018021823	1016.6	0.0	18.4	1.5
467080	2018021900	1016.4	0.0	18.3	1.2
467080	2018021901	1016.5	0.0	17.6	0.6
467080	2018021902	1016.3	0.0	17.6	1.9
467080	2018021903	1016.3	0.0	17.4	0.9
467080	2018021904	1016.1	0.0	17.3	1.2
467080	2018021905	1016.5	0.0	16.8	0.9
467080	2018021906	1017.0	0.0	16.7	1.1
467080	2018021907	1017.5	0.0	17.1	2.0
467080	2018021908	1017.5	0.0	19.8	0.1
467080	2018021909	1017.8	0.0	22.9	0.2
467080	2018021910	1017.7	0.0	24.5	1.4
467080	2018021911	1017.1	0.0	25.3	1.4
467080	2018021912	1015.8	0.0	26.4	2.5
467080	2018021913	1014.6	0.0	26.3	2.6
467080	2018021914	1013.9	0.0	25.9	3.1
467080	2018021915	1013.4	0.0	25.9	2.8
467080	2018021916	1013.0	0.0	24.2	2.6
467080	2018021917	1013.1	0.0	24.1	2.3
467080	2018021918	1013.0	0.0	23.4	2.0
467080	2018021919	1013.4	0.0	22.0	1.2
467080	2018021920	1013.9	0.0	20.7	0.8
467080	2018021921	1014.3	0.0	20.5	1.8
467080	2018021922	1014.5	0.0	19.9	1.1
467080	2018021923	1014.6	0.0	19.6	1.5
467080	2018022000	1014.4	0.0	19.3	1.1
467080	2018022001	1014.2	0.0	19.0	1.0
467080	2018022002	1014.3	0.0	18.5	1.9
467080	2018022003	1014.4	0.0	18.8	1.7
467080	2018022004	1014.7	0.0	17.9	0.1
467080	2018022005	1015.2	0.0	17.9	0.2
467080	2018022006	1015.8	0.0	18.8	0.4
467080	2018022007	1016.1	0.0	19.4	1.9
467080	2018022008	1016.2	0.0	20.9	1.4
467080	2018022009	1016.3	0.0	22.9	0.6
467080	2018022010	1016.0	0.0	23.7	1.5
467080	2018022011	1015.4	0.0	24.9	3.0
467080	2018022012	1014.8	0.0	24.8	3.0
467080	2018022013	1013.8	0.0	25.7	2.9
467080	2018022014	1013.0	0.0	24.3	3.2
467080	2018022015	1012.8	0.0	23.5	3.1
467080	2018022016	1012.9	0.0	22.7	2.7
467080	2018022017	1013.1	0.0	22.1	2.0
467080	2018022018	1013.1	0.0	21.8	0.5
467080	2018022019	1013.1	0.0	22.0	1.1
467080	2018022020	1013.1	0.0	21.5	1.0
467080	2018022021	1013.0	0.0	21.6	0.7
467080	2018022022	1013.4	0.0	21.2	1.7
467080	2018022023	1013.0	0.0	21.2	1.2
467080	2018022100	1012.9	0.0	20.4	1.4
467080	2018022101	1012.7	0.0	20.3	1.3
467080	2018022102	1012.8	0.0	20.2	0.9
467080	2018022103	1012.6	0.0	20.0	0.8
467080	2018022104	1012.6	0.0	20.1	3.2
467080	2018022105	1013.0	0.0	19.4	3.5
467080	2018022106	1014.1	0.0	18.9	3.8
467080	2018022107	1015.0	0.0	19.3	3.3
467080	2018022108	1015.7	0.0	19.5	1.4
467080	2018022109	1016.4	0.0	19.9	1.2
467080	2018022110	1016.6	0.0	19.8	1.6
467080	2018022111	1016.7	0.0	19.8	0.7
467080	2018022112	1016.4	0.0	20.0	1.9
467080	2018022113	1015.7	0.0	19.5	3.7
467080	2018022114	1015.1	0.0	18.7	4.9
467080	2018022115	1015.1	0.0	18.5	4.6
467080	2018022116	1015.0	0.0	18.6	5.4
467080	2018022117	1015.6	0.0	18.0	3.9
467080	2018022118	1016.0	-9998	17.7	3.8
467080	2018022119	1016.6	-9998	17.6	2.0
467080	2018022120	1017.4	-9998	17.6	1.3
467080	2018022121	1017.5	-9998	16.9	1.3
467080	2018022122	1017.7	0.2	16.7	1.4
467080	2018022123	1017.7	0.1	16.6	0.7
467080	2018022200	1017.5	0.2	16.5	0.7
467080	2018022201	1017.2	-9998	16.5	1.4
467080	2018022202	1017.1	0.5	16.4	1.8
467080	2018022203	1017.1	-9998	16.5	0.7
467080	2018022204	1017.0	-9998	16.5	0.6
467080	2018022205	1017.7	-9998	16.6	0.2
467080	2018022206	1018.3	-9998	16.4	2.7
467080	2018022207	1018.9	-9998	16.4	2.5
467080	2018022208	1019.1	0.5	15.9	1.8
467080	2018022209	1019.2	0.0	16.4	1.1
467080	2018022210	1019.2	0.0	16.8	1.1
467080	2018022211	1018.9	-9998	16.1	2.5
467080	2018022212	1017.7	-9998	16.9	1.2
467080	2018022213	1017.0	1.0	16.6	0.9
467080	2018022214	1016.8	0.5	16.5	4.7
467080	2018022215	1017.1	1.0	16.4	3.1
467080	2018022216	1018.1	2.5	16.4	0.8
467080	2018022217	1018.4	2.0	15.9	2.7
467080	2018022218	1019.0	3.0	15.5	1.8
467080	2018022219	1019.9	2.0	15.5	1.2
467080	2018022220	1020.1	1.5	15.2	0.1
467080	2018022221	1020.2	-9998	15.4	1.3
467080	2018022222	1020.8	-9998	15.4	1.2
467080	2018022223	1020.8	0.5	15.2	0.8
467080	2018022300	1020.7	-9998	15.1	0.4
467080	2018022301	1020.1	-9998	15.2	0.4
467080	2018022302	1020.0	-9998	15.0	0.8
467080	2018022303	1019.7	0.0	15.1	0.9
467080	2018022304	1019.9	0.0	15.0	1.3
467080	2018022305	1020.4	0.0	15.5	1.7
467080	2018022306	1021.2	0.0	15.4	1.6
467080	2018022307	1021.6	0.0	15.2	1.3
467080	2018022308	1022.2	0.0	15.3	1.0
467080	2018022309	1022.6	-9998	15.4	0.8
467080	2018022310	1022.5	-9998	15.0	1.0
467080	2018022311	1022.2	-9998	15.3	2.3
467080	2018022312	1021.1	-9998	15.6	1.9
467080	2018022313	1020.5	-9998	15.8	1.6
467080	2018022314	1019.9	-9998	15.4	1.8
467080	2018022315	1019.8	-9998	15.5	1.7
467080	2018022316	1019.6	-9998	15.7	1.9
467080	2018022317	1019.9	-9998	15.8	1.7
467080	2018022318	1020.5	0.2	15.7	1.8
467080	2018022319	1020.7	0.1	15.7	1.1
